file,slide_type,slide_title,panel,tier,surface,qnum,label,stem
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Say which lens you look through.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Point to the millimetre marks on a ruler.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,You will solve problems on your own today. Point to the first question.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Last lesson you calculated magnification. Say what you divide by what.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,What is the difference between magnification and resolution?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,How many micrometres are there in one millimetre?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Today you work independently. What would make your method clear to someone reading it?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Last lesson: explain why the units must match before you divide.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,"Past a microscope's resolution, more magnification adds no new detail. Explain why."
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Explain why cell sizes are usually quoted in micrometres rather than millimetres.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,An answer with the right number but no method loses more than marks. Say what it loses scientifically.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Point to the magnification formula on the card.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Say which lens you look through.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Point to the millimetre marks on a ruler.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,You will solve problems on your own today. Point to the first question.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Last lesson you calculated magnification. Say what you divide by what.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,What is the difference between magnification and resolution?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,How many micrometres are there in one millimetre?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Today you work independently. What would make your method clear to someone reading it?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Last lesson: explain why the units must match before you divide.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,"Past a microscope's resolution, more magnification adds no new detail. Explain why."
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Explain why cell sizes are usually quoted in micrometres rather than millimetres.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,An answer with the right number but no method loses more than marks. Say what it loses scientifically.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,starter,🌱 Starter · observe / predict,,,screen,,,An exam answer says ‘400 mm’ for magnification. The arithmetic is correct. Why can the answer still lose the mark?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,independent,✏️ Independent · evidence & transfer,,,screen,,,Do a short set of mixed exam questions. One uses a measured image. Now check one answer. Check it yourself. Make one clear correction. Show it to an adult. Say why you changed it.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,independent,✏️ Independent · evidence & transfer,,,screen,,,◆ Do five questions. Use the formula prompts. Use the conversion prompts. 🧰 Scaffold Equation → units → substitute → answer. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,independent,✏️ Independent · evidence & transfer,,,screen,,,▲ Do seven mixed questions. One is a measured-image task. 🧰 Scaffold Check the command word. Then highlight the data. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,independent,✏️ Independent · evidence & transfer,,,screen,,,★ Do seven questions. Some use a new context. Find your errors. Then explain them. 🧰 Scaffold Use estimation where it helps. Use significant figures too. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,exit,🎫 Exit · receive and use the response,exit,Supported,screen,,,What is the first check before calculating?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,exit,🎫 Exit · receive and use the response,exit,Standard,screen,,,Why is ×400 correct but 400 mm not?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,exit,🎫 Exit · receive and use the response,exit,Stretch,screen,,,How can you check if a calculated actual size is plausible?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,exit,🎫 Exit · receive and use the response,,,screen,,,What is the first check before calculating?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,exit,🎫 Exit · receive and use the response,,,screen,,,Why is ×400 correct but 400 mm not?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,exit,🎫 Exit · receive and use the response,,,screen,,,How can you check if a calculated actual size is plausible?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,route,Supported,print,,,◆ Five questions with formula and conversion prompts.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,route,Standard,print,,,▲ Seven mixed questions including measured-image task.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,route,Stretch,print,,,★ Seven questions plus unfamiliar context and error analysis.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,Name: _______________________________ Date: ______________________
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,"Not here last lesson? Everything you need is in the Retrieval box below — read it, then answer."
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,Learning objective: I can independently solve and check GCSE magnification problems and communicate my method clearly.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,"Retrieval: W3L2 equation, rearrangement and conversions. Magnification = image size ÷ actual size."
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,R1 · Last lesson: Last lesson you calculated magnification. Say what you divide by what.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,R2 · Week 3 · lesson 1: What is the difference between magnification and resolution?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,R3 · Week 3 again — declared: How many micrometres are there in one millimetre?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,Lead-in · Into today: Today you work independently. What would make your method clear to someone reading it?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,◆ Five questions with formula and conversion prompts.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,▲ Seven mixed questions including measured-image task.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,★ Seven questions plus unfamiliar context and error analysis.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,Independent set + visible correction/re-attempt + adult-received explanation.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,Supported: What is the first check before calculating?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,Standard: Why is ×400 correct but 400 mm not?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,Stretch: How can you check if a calculated actual size is plausible?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,Adult genuinely receives the response. No signature/initial is required.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what closes it. Pass is always allowed."
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,"What I said, and what it changed:"
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what was observed, and at which level of independence."
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,Observed in this lesson
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,☐ Read the command word and answered to it.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,☐ Showed four-line working on a calculation.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,☐ Checked the unit (or no unit for magnification) before finishing.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,Assessor comment
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,Ring the tier the pupil actually worked at
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,print pack,box,,print,,,Assessor name ______________ Role ____________ Signature ______________ Date ________
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Point to the units you wrote in your answer.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Say which lens is closest to the specimen.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Point to something you could only see with a microscope.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Someone opens perfume at the front. Point to where you would smell it first.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Last lesson you solved magnification problems. Why did the units have to match?
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Week 3: what is the difference between magnification and resolution?
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Week 3: why do we measure cells in micrometres?
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Perfume opened at the front of the room reaches the back with nobody fanning it. How?
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Last lesson: explain how you checked whether your answer was sensible.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Week 3: a light microscope has a limit. Explain why magnification cannot get past it.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Week 3: cells are small. Say why that matters for how substances get in and out.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,"Particles move randomly in all directions, yet the smell spreads one way overall. Explain how both can be true."
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,Point to the units you wrote in your answer.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,Say which lens is closest to the specimen.
