file,slide,tier,surface,fk,words,stem
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,,print,6.7,8,Supported: What is the first check before calculating?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,,print,2.3,7,Standard: Why is ×400 correct but 400 mm not?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,,print,5.8,12,Stretch: How can you check if a calculated actual size is plausible?
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,,print,11.1,10,Adult genuinely receives the response. No signature/initial is required.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,,print,3.4,34,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what close"
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,,print,-1.1,7,"What I said, and what it changed:"
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,,print,14.3,28,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what w"
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,,print,2.3,8,☐ Read the command word and answered to it.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,,print,8.4,6,☐ Showed four-line working on a calculation.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,,print,10.7,10,☐ Checked the unit (or no unit for magnification) before finishing.
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,,print,3.8,8,Ring the tier the pupil actually worked at
LAUNCH__SCI_L_W3L3_Magnification_Lab_Do.html,print,,print,10.0,5,Assessor name ______________ Role ____________ Signature ______________ Date ________
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,Supported,screen,2.3,9,Point to the units you wrote in your answer.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,Supported,screen,3.8,8,Say which lens is closest to the specimen.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,Supported,screen,6.0,10,Point to something you could only see with a microscope.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,Supported,screen,1.5,14,Someone opens perfume at the front. Point to where you would smell it first.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,Standard,screen,5.1,13,Last lesson you solved magnification problems. Why did the units have to match?
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,Standard,screen,12.8,9,Week 3: what is the difference between magnification and resolution?
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,Standard,screen,3.8,8,Week 3: why do we measure cells in micrometres?
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,Standard,screen,3.0,16,Perfume opened at the front of the room reaches the back with nobody fanning it. How?
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,Stretch,screen,6.9,11,Last lesson: explain how you checked whether your answer was sensible.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,Stretch,screen,6.5,14,Week 3: a light microscope has a limit. Explain why magnification cannot get past it.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,Stretch,screen,0.7,15,Week 3: cells are small. Say why that matters for how substances get in and out.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,arrival,Stretch,screen,5.5,19,"Particles move randomly in all directions, yet the smell spreads one way overall. Explain how both can be true."
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,starter,,screen,6.0,13,Particles move randomly both ways. How can there still be an overall direction?
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,independent,,screen,2.9,37,Annotate the diffusion diagram. Then open the simulator. Pick one factor. Test it. Does the rate change? Now test a second factor. Write down the vari
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,independent,,screen,4.3,25,◆ Finish the high→low diagram. Then test one variable. 🧰 Scaffold net movement · particles · high → low. Fade: remove the first prompt that no longer 
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,independent,,screen,3.9,21,▲ Test two variables. Then explain both patterns. 🧰 Scaffold Pattern → because frame. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,independent,,screen,5.6,42,★ Explain how two factors work. Say what particles do. Particles move at random. Net movement is not the same. 🧰 Scaffold The simulator is only a mode
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,exit,Supported,screen,6.4,6,Diffusion moves overall from high to ___.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,exit,Standard,screen,5.2,5,Name two factors increasing rate.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,exit,Stretch,screen,5.7,7,Explain why a thin barrier speeds diffusion.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,Supported,print,5.2,8,◆ Complete high→low diagram and test one variable.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,Standard,print,5.7,7,▲ Test two variables and explain both patterns.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,Stretch,print,14.3,10,★ Explain two factors mechanistically and distinguish random from net movement.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,-3.0,2,Name: _______________________________ Date: ______________________
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,3.8,16,"Not here last lesson? Everything you need is in the box above — read it, then answer."
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,15.0,18,Learning objective: I can explain diffusion as net movement down a concentration gradient and identify factors affecting rate.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,11.1,8,Retrieval: W3 cells/membranes and precise GCSE terminology.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,5.2,16,R1 · Last lesson: Last lesson you solved magnification problems. Why did the units have to match?
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,11.2,11,R2 · Week 3: Week 3: what is the difference between magnification and resolution?
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,3.7,10,R3 · Week 3: Week 3: why do we measure cells in micrometres?
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,4.9,19,Lead-in · Into today: Perfume opened at the front of the room reaches the back with nobody fanning it. How?
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,5.2,8,◆ Complete high→low diagram and test one variable.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,5.7,7,▲ Test two variables and explain both patterns.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,14.3,10,★ Explain two factors mechanistically and distinguish random from net movement.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,18.2,6,Annotated model + variable/pattern/explanation record.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,7.4,7,Supported: Diffusion moves overall from high to ___.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,6.4,6,Standard: Name two factors increasing rate.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,5.2,8,Stretch: Explain why a thin barrier speeds diffusion.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,11.1,10,Adult genuinely receives the response. No signature/initial is required.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,3.4,34,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what close"
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,-1.1,7,"What I said, and what it changed:"
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,14.3,28,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what w"
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,14.1,8,☐ Defined diffusion using 'net movement' and 'concentration gradient'.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,5.2,5,☐ Named three factors affecting rate.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,8.2,8,☐ Applied diffusion to gas exchange in the alveoli.
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,3.8,8,Ring the tier the pupil actually worked at
LAUNCH__SCI_L_W4L1_Diffusion_Introduce.html,print,,print,10.0,5,Assessor name ______________ Role ____________ Signature ______________ Date ________
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Supported,screen,0.8,8,Point to the crowded side of the diagram.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Supported,screen,2.3,7,Say what a microscope helps you see.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Supported,screen,-0.7,10,Look at the lung diagram. Point to the air sacs.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Standard,screen,4.8,11,Last lesson you defined diffusion. Which way is the net movement?
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Standard,screen,3.8,8,Week 3: why do we measure cells in micrometres?
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Standard,screen,12.8,9,Week 3: what is the difference between magnification and resolution?
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Standard,screen,2.3,18,Your lungs hold millions of tiny air sacs instead of two big bags. Why so many small ones?
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Stretch,screen,5.9,14,"Last lesson: name two factors that change how fast diffusion happens, and say why."
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Stretch,screen,8.4,15,Week 3: explain how a microscope let biologists see the structures we are about to explain.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Stretch,screen,9.4,12,"Week 3: resolution decides what detail you can report, not magnification. Explain why."
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Stretch,screen,7.6,16,"Predict which features of an exchange surface would make diffusion fastest, and say why for each."
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,starter,,screen,5.5,19,"An alveolus is tiny, thin and wrapped in capillaries. Why spend so much structure on making gas exchange fast?"
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,independent,,screen,2.9,32,Pick one route. Do the practical. Or use the diagram and data. Write your prediction first. Write what you saw. Then explain it. Link your evidence to
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,independent,,screen,7.8,26,◆ Label the adaptations. You get limewater observations. Say what they show. 🧰 Scaffold Adaptation → diffusion factor matching. Fade: remove the first
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,independent,,screen,5.7,27,▲ Watch or run the safe demo. Record the result. Explain two adaptations. 🧰 Scaffold Result → conclusion → diffusion reason. Fade: remove the first pr
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,independent,,screen,5.4,34,★ Explain the adaptations. Find one limit in the method. Evaluate it. 🧰 Scaffold Judge the evidence first. Then give the biological explanation. Keep 
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,exit,Supported,screen,2.9,5,Which gas diffuses into blood?
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,exit,Standard,screen,15.5,4,Explain one alveolus adaptation.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,exit,Stretch,screen,3.7,9,Explain how thin wall and blood flow work together.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,Supported,print,20.9,7,◆ Label adaptations and interpret provided limewater observations.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,Standard,print,9.6,10,"▲ Observe/run safe demo, record result and explain two adaptations."
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,Stretch,print,15.8,7,★ Explain adaptations and evaluate one method limitation.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,-3.0,2,Name: _______________________________ Date: ______________________
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,3.8,16,"Not here last lesson? Everything you need is in the box above — read it, then answer."
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,12.0,16,Learning objective: I can apply diffusion to alveoli and use evidence to explain rapid gas exchange.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,10.5,19,Retrieval: W4L1 definition and rate factors. Diffusion is the net movement of particles from higher to lower concentration.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,4.8,14,R1 · Last lesson: Last lesson you defined diffusion. Which way is the net movement?
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,3.7,10,R2 · Week 3: Week 3: why do we measure cells in micrometres?
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,11.2,11,R3 · Week 3: Week 3: what is the difference between magnification and resolution?
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,4.2,21,Lead-in · Into today: Your lungs hold millions of tiny air sacs instead of two big bags. Why so many small ones?
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,20.9,7,◆ Label adaptations and interpret provided limewater observations.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,9.6,10,"▲ Observe/run safe demo, record result and explain two adaptations."
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,15.8,7,★ Explain adaptations and evaluate one method limitation.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,22.2,6,Annotated alveolus + result/observation + pupil explanation.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,4.5,6,Supported: Which gas diffuses into blood?
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,14.7,5,Standard: Explain one alveolus adaptation.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,3.7,10,Stretch: Explain how thin wall and blood flow work together.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,11.1,10,Adult genuinely receives the response. No signature/initial is required.
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,3.4,34,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what close"
LAUNCH__SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,-1.1,7,"What I said, and what it changed:"
