pathway,file,slide,tier,surface,qnum,stem,encoded_answer,verdict,disposition
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,starter,,screen,,Particles move randomly both ways. How can there still be an overall direction?,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,independent,,screen,,Annotate the diffusion diagram. Then open the simulator. Pick one factor. Test it. Does the rate change? Now test a second factor. Write down the variable you changed. Write down the pattern you saw. Then explain it.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,independent,,screen,,◆ Finish the high→low diagram. Then test one variable. 🧰 Scaffold net movement · particles · high → low. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,independent,,screen,,▲ Test two variables. Then explain both patterns. 🧰 Scaffold Pattern → because frame. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,independent,,screen,,★ Explain how two factors work. Say what particles do. Particles move at random. Net movement is not the same. 🧰 Scaffold The simulator is only a model. It cannot prove every biological factor. Fade: remove the first prompt that no longer changes success.,,AMBIGUOUS,"FIXED gradient bridge + false caveat (927be7a) | ONE-LINE-REWORD: ""Net movement is not the same."" has no complement — not the same as what? The print pack states the same task unambiguou"
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,exit,Supported,screen,,Diffusion moves overall from high to ___.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,exit,Standard,screen,,Name two factors increasing rate.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,exit,Stretch,screen,,Explain why a thin barrier speeds diffusion.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,exit,,screen,,Diffusion moves overall from high to ___.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,exit,,screen,,Name two factors increasing rate.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,exit,,screen,,Explain why a thin barrier speeds diffusion.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,Supported,print,,◆ Complete high→low diagram and test one variable.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,Standard,print,,▲ Test two variables and explain both patterns.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,Stretch,print,,★ Explain two factors mechanistically and distinguish random from net movement.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,Name: _______________________________ Date: ______________________,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,"Not here last lesson? Everything you need is in the box above — read it, then answer.",,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,Learning objective: I can explain diffusion as net movement down a concentration gradient and identify factors affecting rate.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,Retrieval: W3 cells/membranes and precise GCSE terminology.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,R1 · Last lesson: Last lesson you solved magnification problems. Why did the units have to match?,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,R2 · Week 3: Week 3: what is the difference between magnification and resolution?,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,R3 · Week 3: Week 3: why do we measure cells in micrometres?,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,Lead-in · Into today: Perfume opened at the front of the room reaches the back with nobody fanning it. How?,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,◆ Complete high→low diagram and test one variable.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,▲ Test two variables and explain both patterns.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,★ Explain two factors mechanistically and distinguish random from net movement.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,Annotated model + variable/pattern/explanation record.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,Supported: Diffusion moves overall from high to ___.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,Standard: Name two factors increasing rate.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,Stretch: Explain why a thin barrier speeds diffusion.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,Adult genuinely receives the response. No signature/initial is required.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what closes it. Pass is always allowed.",,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,"What I said, and what it changed:",,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what was observed, and at which level of independence.",,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,Observed in this lesson,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,☐ Defined diffusion using 'net movement' and 'concentration gradient'.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,☐ Named three factors affecting rate.,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,☐ Applied diffusion to gas exchange in the alveoli.,,AMBIGUOUS,FIXED gradient bridge + false caveat (927be7a) | PROPOSED: The assessor is asked to record an outcome this lesson deliberately does not deliver. The I Do 2 reasoning step in the s
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,Assessor comment,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,Ring the tier the pupil actually worked at,,CORRECT,
LAUNCH,SCI_L_W4L1_Diffusion_Introduce.html,print,,print,,Assessor name ______________ Role ____________ Signature ______________ Date ________,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Supported,screen,,Point to the crowded side of the diagram.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Supported,screen,,Say what a microscope helps you see.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Supported,screen,,Point to the eyepiece.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Supported,screen,,Look at the lung diagram. Point to the air sacs.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Standard,screen,,Last lesson you defined diffusion. Which way is the net movement?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Standard,screen,,Week 3: why do we measure cells in micrometres?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Standard,screen,,Week 3: what is the difference between magnification and resolution?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Standard,screen,,Your lungs hold millions of tiny air sacs instead of two big bags. Why so many small ones?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Stretch,screen,,"Last lesson: name two factors that change how fast diffusion happens, and say why.",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Stretch,screen,,Week 3: explain how a microscope let biologists see the structures we are about to explain.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Stretch,screen,,"Week 3: resolution decides what detail you can report, not magnification. Explain why.",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,Stretch,screen,,"Predict which features of an exchange surface would make diffusion fastest, and say why for each.",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,,screen,,Point to the crowded side of the diagram.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,,screen,,Say what a microscope helps you see.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,,screen,,Point to the eyepiece.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,,screen,,Look at the lung diagram. Point to the air sacs.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,,screen,,Last lesson you defined diffusion. Which way is the net movement?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,,screen,,Week 3: why do we measure cells in micrometres?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,,screen,,Week 3: what is the difference between magnification and resolution?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,,screen,,Your lungs hold millions of tiny air sacs instead of two big bags. Why so many small ones?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,,screen,,"Last lesson: name two factors that change how fast diffusion happens, and say why.",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,,screen,,Week 3: explain how a microscope let biologists see the structures we are about to explain.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,,screen,,"Week 3: resolution decides what detail you can report, not magnification. Explain why.",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,arrival,,screen,,"Predict which features of an exchange surface would make diffusion fastest, and say why for each.",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,starter,,screen,,"An alveolus is tiny, thin and wrapped in capillaries. Why spend so much structure on making gas exchange fast?",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,independent,,screen,,Pick one route. Do the practical. Or use the diagram and data. Write your prediction first. Write what you saw. Then explain it. Link your evidence to diffusion. And to alveolus structure.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,independent,,screen,,◆ Label the adaptations. You get limewater observations. Say what they show. 🧰 Scaffold Adaptation → diffusion factor matching. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,independent,,screen,,▲ Watch or run the safe demo. Record the result. Explain two adaptations. 🧰 Scaffold Result → conclusion → diffusion reason. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,independent,,screen,,★ Explain the adaptations. Find one limit in the method. Evaluate it. 🧰 Scaffold Judge the evidence first. Then give the biological explanation. Keep them apart. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,exit,Supported,screen,,Which gas diffuses into blood?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,exit,Standard,screen,,Explain one alveolus adaptation.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,exit,Stretch,screen,,Explain how thin wall and blood flow work together.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,exit,,screen,,Which gas diffuses into blood?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,exit,,screen,,Explain one alveolus adaptation.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,exit,,screen,,Explain how thin wall and blood flow work together.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,Supported,print,,◆ Label adaptations and interpret provided limewater observations.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,Standard,print,,"▲ Observe/run safe demo, record result and explain two adaptations.",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,Stretch,print,,★ Explain adaptations and evaluate one method limitation.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,Name: _______________________________ Date: ______________________,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,"Not here last lesson? Everything you need is in the box above — read it, then answer.",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,Learning objective: I can apply diffusion to alveoli and use evidence to explain rapid gas exchange.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,Retrieval: W4L1 definition and rate factors. Diffusion is the net movement of particles from higher to lower concentration.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,R1 · Last lesson: Last lesson you defined diffusion. Which way is the net movement?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,R2 · Week 3: Week 3: why do we measure cells in micrometres?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,R3 · Week 3: Week 3: what is the difference between magnification and resolution?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,Lead-in · Into today: Your lungs hold millions of tiny air sacs instead of two big bags. Why so many small ones?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,◆ Label adaptations and interpret provided limewater observations.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,"▲ Observe/run safe demo, record result and explain two adaptations.",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,★ Explain adaptations and evaluate one method limitation.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,Annotated alveolus + result/observation + pupil explanation.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,Supported: Which gas diffuses into blood?,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,Standard: Explain one alveolus adaptation.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,Stretch: Explain how thin wall and blood flow work together.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,Adult genuinely receives the response. No signature/initial is required.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what closes it. Pass is always allowed.",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,"What I said, and what it changed:",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what was observed, and at which level of independence.",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,Observed in this lesson,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,☐ Linked three alveolus adaptations to diffusion.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,"☐ Predicted, ran and recorded the limewater test.",,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,☐ Concluded that breathed-out air has more carbon dioxide.,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,Assessor comment,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,Ring the tier the pupil actually worked at,,CORRECT,
LAUNCH,SCI_L_W4L2_Diffusion_Lungs_Explore.html,print,,print,,Assessor name ______________ Role ____________ Signature ______________ Date ________,,CORRECT,
LAUNCH,SCI_L_W4L3_Diffusion_Explanation_Do.html,arrival,Supported,screen,,Point to the air sac on the diagram.,,CORRECT,
